,179BR2A00001,179BR2A00003,179BR2A00007,179BR2A00011,179BR2B00001,179BR2B00003,179BR2B00007,179BR2B00011,179BR2C00001,179BR2C00003,179BR2C00007,179BR2C00011,179BR2D00001,179BR2D00003,179BR2D00007,179BR2D00011,179BR2E00001,179BR2E00003,179BR2E00007,179BR2E00011,179BR2F00001,179BR2F00003,179BR2F00007,179BR2F00011,179BR3A00001,179BR3A00003,179BR3A00007,179BR3A00011,179BR3B00001,179BR3B00003,179BR3B00007,179BR3B00011,179BR3C00001,179BR3C00003,179BR3C00007,179BR3C00011,179BR3D00001,179BR3D00003,179BR3D00007,179BR3D00011,179BR3E00001,179BR3E00003,179BR3E00007,179BR3E00011,179BR3F00001,179BR3F00003,179BR3F00007,179BR3F00011
179BR3B00001,98.4604725934176,95.02810548603193,95.65831959431328,98.79329078814948,93.05670345492467,91.28146643353624,93.38295285633308,94.22615148554914,90.06954391028685,91.7656130866166,95.62376199200946,92.51848709306168,92.91840381191989,92.36920817804562,95.82063473002617,97.06139704103602,115.4117809159936,97.298801751864,99.57172528650992,104.43611925513738,140.03612228040237,94.52657214756957,93.47422206992516,99.9976197874445,88.74783820682337,87.28105823210376,88.67361638705387,92.29893426720912,0.0,76.00409604625862,82.83957863998131,89.86884132237132,90.98670760509656,95.94236863359272,94.88842355771033,95.82630204971865,93.13178388226663,90.86006555163486,92.25449428273912,92.25298621951524,83.92242288414977,88.8377249753833,93.49047694799052,90.91079792624703,106.04895711568832,92.8957465910927,92.5771155409136,96.05593418501272
179BR3B00003,95.6230661279002,61.649757718747225,59.57785328655268,63.998197236346044,92.43178666057926,56.78001896514154,59.05627780820858,60.72631292648724,73.78262615944827,58.87455019158517,62.5594222259256,61.18895591449298,90.20456146831911,61.27241172052028,64.89660510234793,66.09346807840839,114.12594652579929,63.42062865079813,62.77389778936354,68.99152047168766,132.2889805809753,64.25369838915044,62.4389253659226,70.09351792799863,86.50645386360898,51.501703114086624,50.67849499062239,56.72606787359117,76.00409604625862,0.0,30.70711154341692,44.10819724069147,78.89068306774064,67.05560623792272,63.71693757477844,67.16820482077354,85.73319339766888,62.35470970080456,62.70959241576458,61.564574395496344,77.60154333711014,58.096514271850296,61.30938934760692,59.664923496518774,96.79676833600813,62.25841388392233,60.28052250167089,63.398197075678006
179BR3B00007,103.17716110764285,68.9144885146509,63.57603610677978,66.52160138111873,96.98465895931916,66.07390590623659,64.03597216057678,64.98254705002967,81.6195159000395,67.30455901155216,68.48921625267798,67.95449019559545,98.1702106260735,69.27620049937643,69.41293750797514,68.34332019498525,121.15022192157774,70.81965039803174,68.14834194917208,71.16697321825195,139.04110273195596,72.1269793028778,70.07814927780358,75.20363933763595,92.58739451765327,61.370426156146436,55.955552761604835,58.41527886549707,82.83957863998131,30.70711154341692,0.0,26.2168665714134,87.05706752544414,74.98947868946267,70.29699807547831,73.1241576723993,90.92051726474826,72.0343500312922,69.20577086017943,67.7161253520233,86.39739180196297,65.86981345340753,66.31862426788041,65.65479604692827,103.74303111363147,69.56795052382081,65.59785135177287,67.63952312265965
179BR3B00011,107.0644188808095,70.72282612130086,63.8123253227015,65.67405936531496,100.88982737770536,71.76082204536539,68.88193828916903,68.72790981585183,86.83711397507669,72.57703533923186,72.87664313725713,71.54057416073515,102.0332421781423,73.37444366388355,72.04626792303218,70.42772573494034,125.41738498568093,76.81724029951964,72.49353544890455,73.66175305678269,142.53949585532064,75.28633606292058,73.0636549349072,77.2007920371038,97.41458588700728,67.51049255492697,60.863440363951675,61.3114140034203,89.86884132237132,44.10819724069147,26.2168665714134,0.0,90.28404481749172,78.36168491502663,72.55602420619093,74.73756496882939,95.93689575061879,77.69636360233585,74.0401941223425,72.33017200369474,92.46383767430716,72.41929529556742,71.96496246906852,69.81702306050938,108.38943762063532,74.34392811467673,69.05540281039973,70.42376156329017
179BR3C00001,98.18112828818457,82.27277251547588,84.47768054584058,87.70229863877522,98.05191516567213,75.35713248706188,80.72371817498612,81.62434201701873,84.0441093863154,78.08719745005205,85.03387624071118,78.8412627006272,91.61169970670896,77.32436967189713,83.5604480991284,85.88757248816323,118.99848309246701,85.38794252481455,86.02942615480963,91.42655633057244,137.15767781214484,78.77438033144433,79.7678419952773,88.56273818638584,81.65158489743558,69.66015213252365,72.60520646447999,80.59370168606729,90.98670760509656,78.89068306774064,87.05706752544414,90.28404481749172,0.0,68.80983450828103,70.24044147901863,71.79433852305263,87.34409243958594,74.69743793996462,80.48939361445156,80.93148328327304,77.74864370093533,75.10340584945008,83.87716089519422,78.0541638803318,94.53995725322513,77.2170696190209,76.38151123992016,80.97399924959716
179BR3C00003,100.57386683893046,64.66432583849277,67.10174110089619,72.39989334081872,101.08531033203184,56.73736332180088,63.37046982933152,64.89048961690551,81.17117192505451,59.20452312781521,66.1426037746273,61.84347330885445,92.44723184783327,54.95380005952428,64.43169153860649,69.37676568457263,118.02214832381406,65.21858172479818,66.63501505045338,72.51076455302294,133.51639503001059,62.71252316399512,63.823991192936795,74.90515525524712,97.74760405252972,52.141327115484096,59.00742389739465,67.17210041107946,95.94236863359272,67.05560623792272,74.98947868946267,78.36168491502663,68.80983450828103,0.0,24.326920969062094,34.19269264482381,85.95933656135746,56.51453202957295,63.34198740947826,64.23363765865857,83.98404224850799,61.358920293228294,67.99302840620169,61.44570322355532,96.98610163099076,58.248552022647495,55.57339576657887,58.76573605928335
179BR3C00007,98.62725358679283,59.91989633721819,59.061977753163916,63.68032330414929,99.47321897592852,51.75169530849109,58.99902954393895,58.353944747858094,78.08602822085805,51.73883981387409,57.38352897249631,51.338563620444404,91.13476964555755,49.05341383827313,56.72012375896955,61.674856454846534,117.034173336462,61.50673500553193,61.50611111610625,67.25106018405181,131.98909641421085,58.575627682391065,58.924919242556626,70.07237068641855,96.86817256450009,47.882570413648985,52.96949930789938,60.81799325877951,94.88842355771033,63.71693757477844,70.29699807547831,72.55602420619093,70.24044147901863,24.326920969062094,0.0,20.750081293082584,86.6812426573957,54.11084094836159,58.018336087679586,58.07755291016567,82.53852453306496,56.561641959849936,62.13293100609292,52.83379219503058,96.16233139645504,53.60886097879203,48.011961046067626,50.905174091458846
179BR3C00011,98.56919710664994,61.992069756461504,59.8552708375675,63.562377201320515,100.24947229529266,52.88079103602441,60.75304104700754,59.41697749456299,79.06006290948979,54.435067904675535,60.03610756682551,50.34360465438894,90.85598160190374,50.66125728466052,58.21723378801417,62.43285572863214,116.74459724875317,63.153922161875556,62.502585655975395,67.46205814170233,130.68488369666133,58.05201905681182,57.968847293122536,69.21758045612481,98.74520024293223,51.46650594542585,57.21169668401738,64.14044244781168,95.82630204971865,67.16820482077354,73.1241576723993,74.73756496882939,71.79433852305263,34.19269264482381,20.750081293082584,0.0,87.67432929232793,56.586478080394656,61.196016534748814,60.91839700013372,82.3407381768342,57.87444191381902,64.16062960876498,50.77925739035933,96.18926908566863,55.49860567148533,48.72762773143818,51.86644866914967
179BR3D00001,104.56428640760225,91.10949330512868,93.81867399096868,97.28000163940752,107.5059737450537,86.58506573254544,91.32534262193488,92.0070669720819,86.30640055572603,86.99944934236595,91.7282068894209,88.82331849841391,96.5089041390623,88.6314363333302,94.39280974757563,96.7523026302063,123.52294006570835,91.93990864489678,94.21215373611369,99.43045944196543,141.3755034490137,89.08718171290776,89.01918862415847,95.82814866438177,95.16060334198896,80.55310394003871,82.03871264261535,87.68609695388419,93.13178388226663,85.73319339766888,90.92051726474826,95.93689575061879,87.34409243958594,85.95933656135746,86.6812426573957,87.67432929232793,0.0,71.84394191116952,76.28462687318012,78.39726969430377,87.21132339367304,84.01040383314191,90.60442077574142,86.84367545786225,101.67149281277199,83.91928704168356,85.63096056944231,88.87706860673237
179BR3D00003,95.70760129973625,61.43272292737034,62.305558590858645,66.59308589039928,95.06764264102637,53.94883346386816,59.20965146372528,58.64130464824339,68.56529653767225,49.54409088844519,56.35502961860504,53.07766466343332,86.03813412680562,50.48805957721096,60.433196734598106,65.41103523838773,110.13188333349281,56.449062775738014,61.92523692529595,69.07166993694878,127.2304757452979,57.15860889414578,56.72637801474659,68.5436594116617,92.28944168213584,44.670112477437705,51.41309412759827,59.493341439940224,90.86006555163486,62.35470970080456,72.0343500312922,77.69636360233585,74.69743793996462,56.51453202957295,54.11084094836159,56.586478080394656,71.84394191116952,0.0,26.81468473834334,32.983615072380644,78.68530562772047,60.35538631199344,67.76492119946708,59.70475302163426,93.32082691443918,58.19172284789714,58.12656386200162,62.71415308817275
179BR3D00007,99.64993463608172,61.11615879177771,59.15387252896594,62.171202253824596,97.07058833178375,59.88643043946346,60.742704474443734,59.467814986891646,74.13354749605162,55.06847662276086,58.47499713055503,57.33178340529053,90.20072985619454,54.75935849201367,58.082173163429786,61.097614000342375,113.4318962513521,57.80974031466978,60.209902555007965,66.08562658882789,131.5160279070197,60.872837022135826,60.0540631874914,68.51208518191062,94.85418875121388,48.95268326492359,49.65133997512376,53.77334787802708,92.25449428273912,62.70959241576458,69.20577086017943,74.0401941223425,80.48939361445156,63.34198740947826,58.018336087679586,61.196016534748814,76.28462687318012,26.81468473834334,0.0,13.917814375432185,83.39636044103923,63.49723012012073,67.26276103045637,61.818184863298775,98.27967206679511,62.0782529082336,60.29231045208207,63.73762055864123
179BR3D00011,99.84723801158793,61.32441805753672,58.26452554419944,61.14814176380608,96.78522266663357,60.42974151487631,60.32224616652647,58.768403444427726,73.98812464529914,55.06897337697416,58.2844359653526,57.16531782356016,90.79411156436599,54.99604033989455,56.81740783862377,59.094078605831314,113.66573351834998,58.430137260311625,60.56893313130313,66.27131615260112,131.77485847001935,59.86103802701165,59.092530840773705,67.20879495398994,94.82206234242621,49.33976230841806,48.62388309754064,51.92003432942966,92.25298621951524,61.564574395496344,67.7161253520233,72.33017200369474,80.93148328327304,64.23363765865857,58.07755291016567,60.91839700013372,78.39726969430377,32.983615072380644,13.917814375432185,0.0,82.18838010048019,62.6119782794623,66.04532356916903,60.903771502958506,98.57566008933411,62.53742981195315,60.21648135113189,63.118718736878925
179BR3E00001,89.88665256514916,84.92265793878484,87.25271485466946,89.40108132142018,96.76919387736622,76.6302532678495,81.48488988499477,82.05985720559637,76.98386021993139,78.29393081705517,84.62887865608471,79.48952479638231,86.79247516236013,81.18414721535862,87.05940403488292,90.33588336618483,113.5039936698964,85.71346543408649,89.55230975356132,94.53143315269965,126.086088829501,83.01027315340637,80.83777635437464,89.53422476025959,88.07431809255887,73.79984133663272,78.10209771918029,82.85125896573781,83.92242288414977,77.60154333711014,86.39739180196297,92.46383767430716,77.74864370093533,83.98404224850799,82.53852453306496,82.3407381768342,87.21132339367304,78.68530562772047,83.39636044103923,82.18838010048019,0.0,64.97548536727324,75.48389187881587,71.84975384504997,83.34669605388028,79.41895726159954,80.0812337233538,84.20724069804655
179BR3E00003,97.62411977052773,67.34511249314826,68.40591465883912,69.32694102223884,96.67117925816818,54.07501438090291,59.915040218195884,60.46053689613636,74.06908464427546,58.69770903031546,64.50829981106288,59.78947623142187,90.04681027684552,60.16365633166613,65.72363241828664,69.17631994173631,115.31107074120426,64.10390816523842,63.55448119467951,70.0607171112652,131.7796022853011,66.55540897016242,64.06105069910261,72.9397158327476,91.78416734023594,51.73085534760857,54.456733113982835,60.524923818407316,88.8377249753833,58.096514271850296,65.86981345340753,72.41929529556742,75.10340584945008,61.358920293228294,56.561641959849936,57.87444191381902,84.01040383314191,60.35538631199344,63.49723012012073,62.6119782794623,64.97548536727324,0.0,23.33782394464607,26.441064915107642,90.96409169719963,57.43043040293422,54.48138095227443,57.333213287708915
179BR3E00007,104.56249713556198,72.13604694159955,71.74020596578882,72.07232981162707,100.70850250968864,61.345617064018114,64.20010479868799,64.63843755466007,80.51176902431602,66.05772514360929,69.33324411676124,66.69234605520428,97.40903233131255,66.73366750484031,69.10915270086977,71.9257632428147,121.33247921319348,68.65560399652068,65.98839685917206,72.07302506150577,137.9980910966847,73.01973774339632,70.13058013390783,76.35005569921394,97.46596403802451,59.4922223531609,58.85808829051308,62.66222214486479,93.49047694799052,61.30938934760692,66.31862426788041,71.96496246906852,83.87716089519422,67.99302840620169,62.13293100609292,64.16062960876498,90.60442077574142,67.76492119946708,67.26276103045637,66.04532356916903,75.48389187881587,23.33782394464607,0.0,27.086013735630377,98.72708385286683,62.97494361933819,58.00062184454979,58.56147309098134
179BR3E00011,98.07254254992527,65.20993782255356,62.552989951382315,63.042598593081394,96.09124831920867,50.53115060726599,57.15543757346319,55.83746941025625,75.37140763988313,56.02807033103981,60.82848922732693,52.23360781078927,90.6674622383073,56.11497919081137,60.395224455620564,63.52238960828781,115.77434495605854,62.48615854730594,60.71783212591175,66.86356230964043,130.36604071835652,62.57243003603109,59.245315873345405,68.64551167187464,95.12612971402504,52.642956232763076,55.2686718902798,60.1007277068835,90.91079792624703,59.664923496518774,65.65479604692827,69.81702306050938,78.0541638803318,61.44570322355532,52.83379219503058,50.77925739035933,86.84367545786225,59.70475302163426,61.818184863298775,60.903771502958506,71.84975384504997,26.441064915107642,27.086013735630377,0.0,93.07693943850533,58.06901003697287,51.18576460109691,53.31236208885573
179BR3F00001,98.66588505729969,97.82286479719215,101.3955643026618,104.54322696737582,122.14439059209737,97.06448274426855,102.27101714606816,101.72583696717687,98.74225604471467,95.49777678954342,100.83485591525393,95.09212320819638,104.9572283150043,96.06392264920152,102.27256705225145,105.37732796055475,132.2926637631321,101.26815829860918,105.73745336347507,111.39899073061984,133.50810429712485,92.5309928455686,93.08478752094554,100.30972913620992,103.05805916750425,91.73147108963029,96.28559306584582,101.43254228620435,106.04895711568832,96.79676833600813,103.74303111363147,108.38943762063532,94.53995725322513,96.98610163099076,96.16233139645504,96.18926908566863,101.67149281277199,93.32082691443918,98.27967206679511,98.57566008933411,83.34669605388028,90.96409169719963,98.72708385286683,93.07693943850533,0.0,78.14527579135255,83.19502385601864,89.00455767294144
179BR3F00003,97.64076317247371,64.58859736637734,67.22126398562547,71.74702446967609,101.01409034911448,62.370427398206,66.73798004232809,66.47371241397225,78.33379159629038,61.12264307778158,65.40644041185864,61.891316641942055,93.76864000505822,61.70658279780069,68.92261202037626,73.02744807752136,118.5666487724509,67.29200908518087,69.20961265413646,74.74480409428698,130.59648925935926,61.63325470577195,62.548859259616,71.51697225934073,95.61371614399185,54.60617541793854,58.823619398662174,64.7508385964016,92.8957465910927,62.25841388392233,69.56795052382081,74.34392811467673,77.2170696190209,58.248552022647495,53.60886097879203,55.49860567148533,83.91928704168356,58.19172284789714,62.0782529082336,62.53742981195315,79.41895726159954,57.43043040293422,62.97494361933819,58.06901003697287,78.14527579135255,0.0,22.46114390703862,32.58993981124228
179BR3F00007,97.98103257892215,62.73122693595545,62.77968679568608,66.83550609505706,100.14788260183978,59.68375995269654,63.400576081370616,62.53426076300751,78.65930247515035,58.7443149125114,62.040611962649905,57.17079008490559,93.7679241753926,58.20691252219059,63.83696079222731,67.39558035442069,118.32263024807146,65.36817414551865,65.35137136585743,70.53224857155584,129.93434646798013,59.07003897491497,58.54039272284933,67.10353533028687,96.35341435851902,53.2359827274565,55.93877887191574,61.019550641374124,92.5771155409136,60.28052250167089,65.59785135177287,69.05540281039973,76.38151123992016,55.57339576657887,48.011961046067626,48.72762773143818,85.63096056944231,58.12656386200162,60.29231045208207,60.21648135113189,80.0812337233538,54.48138095227443,58.00062184454979,51.18576460109691,83.19502385601864,22.46114390703862,0.0,17.807995912891524
179BR3F00011,102.3044346801055,65.57377576934748,65.63642899511994,69.47188400398579,103.03831985929266,63.314768996379435,66.53557563009439,65.83987347664198,82.32889726303615,62.29745247431658,64.4615240797366,60.9381955849122,97.64820861166974,62.01735868737697,66.04062289661233,69.2901236791904,121.73144458884639,68.30382537725619,67.63488822424642,71.75140200490387,133.02830658965135,62.45254607258914,61.47060371195109,68.44926566410233,99.85174546064638,56.81132983332805,58.36209831156412,61.972359998080336,96.05593418501272,63.398197075678006,67.63952312265965,70.42376156329017,80.97399924959716,58.76573605928335,50.905174091458846,51.86644866914967,88.87706860673237,62.71415308817275,63.73762055864123,63.118718736878925,84.20724069804655,57.333213287708915,58.56147309098134,53.31236208885573,89.00455767294144,32.58993981124228,17.807995912891524,0.0
