feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Colidextribacter	week	day12	-1.64856606303636	0.899129442472793	48	9	0.0757594530772141	0.211448025752822
GGB1662	week	day12	-0.33796261271092	0.184285803390514	48	2	0.0756999525469475	0.211448025752822
GGB1662	week	day4	-0.33796261271092	0.184285803390514	48	2	0.0756999525504667	0.211448025752822
GGB1662	week	day8	-0.33796261271092	0.184285803390514	48	2	0.0756999525483856	0.211448025752822
GGB3002	week	day12	-0.35491321254735	0.194817442484387	48	2	0.0754500601505046	0.211448025752822
GGB3002	week	day4	-0.35491321254735	0.194817442484387	48	2	0.0754500601505662	0.211448025752822
GGB3002	week	day8	-0.35491321254735	0.194817442484387	48	2	0.0754500601505046	0.211448025752822
Negativibacillus	week	day12	-0.338058029302947	0.184349736964696	48	2	0.0757179552824711	0.211448025752822
Negativibacillus	week	day4	-0.338058029302947	0.184349736964696	48	2	0.0757179552925692	0.211448025752822
Negativibacillus	week	day8	-0.338058029302947	0.184349736964696	48	2	0.0757179552961726	0.211448025752822
Yanshouia	week	day12	-0.359154605215551	0.197643748286134	48	2	0.0761624794629137	0.211979663770268
Yanshouia	week	day4	-0.359154605215551	0.197643748286134	48	2	0.0761624794629136	0.211979663770268
Yanshouia	week	day8	-0.359154605215551	0.197643748286134	48	2	0.0761624794629137	0.211979663770268
GGB9783	week	day12	-0.344531451896974	0.188694677614468	48	2	0.0769309162166486	0.212929973471955
GGB9783	week	day4	-0.344531451896974	0.188694677614468	48	2	0.0769309162176416	0.212929973471955
GGB9783	week	day8	-0.344531451896974	0.188694677614468	48	2	0.0769309162166168	0.212929973471955
Gallalistipes	week	day12	-0.344156690212249	0.188442839149253	48	2	0.0768613347067722	0.212929973471955
Gallalistipes	week	day4	-0.344156690212249	0.188442839149253	48	2	0.076861334710923	0.212929973471955
Gallalistipes	week	day8	-0.344156690212249	0.188442839149253	48	2	0.0768613347077702	0.212929973471955
GGB49418	week	day4	-0.439870788185029	0.241683982320581	48	4	0.0778364955094327	0.215237333238653
Pediococcus	week	day4	2.20504443916409	1.21221747567389	48	16	0.0779934274947262	0.215472146873703
GGB4964	week	day8	-0.870587837492356	0.479169421422777	48	8	0.0783292788370205	0.216200371107348
GGB9589	week	day12	-0.358524940678204	0.19812283714015	48	2	0.0794731174200091	0.21855109765085
GGB9589	week	day4	-0.358524940678204	0.19812283714015	48	2	0.0794731174200086	0.21855109765085
GGB9589	week	day8	-0.358524940678204	0.19812283714015	48	2	0.0794731174103901	0.21855109765085
Jingyaoa	week	day8	-1.00672669544077	0.556322817011781	48	12	0.0794731264184911	0.21855109765085
GGB9540	week	day12	-0.360269920003295	0.199301675370211	48	2	0.0797824197715582	0.218798350121073
GGB9540	week	day4	-0.360269920003295	0.199301675370211	48	2	0.0797824197612425	0.218798350121073
GGB9540	week	day8	-0.360269920003295	0.199301675370211	48	2	0.0797824197801106	0.218798350121073
GGB9211	week	day12	-0.368121218879966	0.204613803549578	48	2	0.0811536508305713	0.221948558761489
GGB9211	week	day4	-0.368121218879966	0.204613803549578	48	2	0.0811536508251145	0.221948558761489
GGB9211	week	day8	-0.368121218879966	0.204613803549578	48	2	0.0811536508251146	0.221948558761489
Neobittarella	week	day12	-2.1686436508232	1.21189229882928	48	32	0.0827209978553503	0.226028516514345
GGB3491	week	day12	-0.402938972314796	0.227025421728111	48	2	0.0829998338362388	0.226170767612196
GGB3491	week	day4	-0.402938972314796	0.227025421728111	48	2	0.082999833836294	0.226170767612196
GGB3491	week	day8	-0.402938972314796	0.227025421728111	48	2	0.0829998338362388	0.226170767612196
Guopingia	week	day12	-1.14507731742245	0.64290208799895	48	10	0.0841022088209749	0.228966159046731
GGB3550	week	day4	-0.594542568576499	0.335103110718346	48	8	0.0852564042708687	0.231767767703193
GGB9582	week	day12	-0.394018295975125	0.222218629594133	48	2	0.0854411255937909	0.231767767703193
GGB9582	week	day4	-0.394018295975125	0.222218629594133	48	2	0.0854411255937907	0.231767767703193
GGB9582	week	day8	-0.394018295975125	0.222218629594133	48	2	0.0854411255907059	0.231767767703193
Dielma	week	day12	1.34600446291593	0.759393916878807	48	22	0.0855489075021939	0.231849937723337
Diplocloster	week	day4	1.83531403558186	1.03821570418941	48	32	0.0863475546429504	0.233519244296653
GGB9199	week	day12	-0.400612910171484	0.226719604157798	48	2	0.0864770463479231	0.233519244296653
GGB9199	week	day4	-0.400612910171484	0.226719604157798	48	2	0.0864770463504986	0.233519244296653
GGB9199	week	day8	-0.400612910171484	0.226719604157798	48	2	0.0864770463496807	0.233519244296653
GGB4745	week	day12	-0.406488002778119	0.230734858518814	48	2	0.0873813447237262	0.235324017473797
GGB4745	week	day4	-0.406488002778119	0.230734858518814	48	2	0.0873813447236652	0.235324017473797
GGB4745	week	day8	-0.406488002778119	0.230734858518814	48	2	0.0873813447218692	0.235324017473797
GGB31234	week	day12	-1.06105285698483	0.604256011851244	48	3	0.0883728465219774	0.237353282591197
GGB31234	week	day4	-1.06105285698482	0.604256011851244	48	3	0.088372846526268	0.237353282591197
GGB31234	week	day8	-1.06105285698483	0.604256011851245	48	3	0.0883728465177427	0.237353282591197
Emergencia	week	day12	-0.449871966778811	0.258833203644207	48	2	0.0893546597317912	0.237543284603443
Emergencia	week	day4	-0.449871966778811	0.258833203644207	48	2	0.0893546597317196	0.237543284603443
Emergencia	week	day8	-0.449871966778811	0.258833203644207	48	2	0.0893546597317912	0.237543284603443
GGB4586	week	day12	-0.903480532600208	0.515605752186365	48	3	0.0890159201903887	0.237543284603443
GGB4586	week	day4	-0.903480532600208	0.515605752186365	48	3	0.0890159201907124	0.237543284603443
GGB4586	week	day8	-0.903480532600208	0.515605752186365	48	3	0.0890159201903888	0.237543284603443
GGB4739	week	day12	-0.419968621908368	0.239965783658426	48	2	0.0893918762147374	0.237543284603443
GGB4739	week	day4	-0.419968621908368	0.239965783658426	48	2	0.0893918762166543	0.237543284603443
GGB4739	week	day8	-0.419968621908368	0.239965783658426	48	2	0.0893918762109883	0.237543284603443
GGB9266	week	day12	-0.419998959068484	0.239986584008349	48	2	0.0893963029623921	0.237543284603443
GGB9266	week	day4	-0.419998959068484	0.239986584008349	48	2	0.0893963029604362	0.237543284603443
GGB9266	week	day8	-0.419998959068484	0.239986584008349	48	2	0.0893963029591684	0.237543284603443
GGB3277	week	day8	-1.42564842958014	0.817634875432835	48	6	0.0905353857383127	0.239301620945514
GGB9299	week	day12	-0.427402498362096	0.245066183551081	48	2	0.0904638868194163	0.239301620945514
GGB9299	week	day4	-0.427402498362096	0.245066183551081	48	2	0.0904638868220439	0.239301620945514
GGB9299	week	day8	-0.427402498362097	0.245066183551081	48	2	0.0904638868167877	0.239301620945514
Monoglobus	week	day12	-0.428485633075193	0.245809860699128	48	2	0.09061789322491	0.239301620945514
Monoglobus	week	day4	-0.428485633075193	0.245809860699128	48	2	0.0906178932256911	0.239301620945514
Monoglobus	week	day8	-0.428485633075193	0.245809860699129	48	2	0.0906178932233598	0.239301620945514
GGB3626	week	day12	-0.439102933420609	0.253106701944647	48	2	0.0920993166323014	0.242358096193438
GGB3626	week	day4	-0.439102933420609	0.253106701944647	48	2	0.0920993166350064	0.242358096193438
GGB3626	week	day8	-0.439102933420609	0.253106701944647	48	2	0.0920993166312133	0.242358096193438
Pauljensenia	group	R	0.759352662453773	0.440637661497503	48	5	0.0920184161248876	0.242358096193438
GGB6006	week	day12	-0.442700443397432	0.255581894328327	48	2	0.0925898490150934	0.243007744096006
GGB6006	week	day4	-0.442700443397432	0.255581894328327	48	2	0.0925898490181769	0.243007744096006
GGB6006	week	day8	-0.442700443397432	0.255581894328327	48	2	0.0925898490205371	0.243007744096006
Abiotrophia	week	day12	-0.0833333333333759	0.0589255653180614	48	1	0.166665131983203	0.243221485114841
Abiotrophia	week	day4	-0.0833333333333759	0.0589255653180614	48	1	0.166665131985531	0.243221485114841
Abiotrophia	week	day8	-0.0833333333333759	0.0589255653180614	48	1	0.166665131983203	0.243221485114841
Adlercreutzia	group	R	-2.6954888397105	1.67137653175029	48	44	0.137877553033104	0.243221485114841
Adlercreutzia	week	day12	-1.23233241720662	0.81536364051613	48	44	0.140206969797296	0.243221485114841
Allisonella	week	day12	0.911629246779505	0.572562941478211	48	8	0.12087701224332	0.243221485114841
Alloscardovia	group	R	0.962871802970808	0.624710853237869	48	6	0.154267531642548	0.243221485114841
Amedibacillus	week	day12	-0.0833333333333286	0.0589255653150613	48	1	0.166665132011587	0.243221485114841
Amedibacillus	week	day4	-0.0833333333333286	0.0589255653150613	48	1	0.166665132010281	0.243221485114841
Amedibacillus	week	day8	-0.0833333333333286	0.0589255653150613	48	1	0.166665132014412	0.243221485114841
Amedibacterium	group	R	-0.0625000000000178	0.0436772651201068	48	1	0.159672223158967	0.243221485114841
Amedibacterium	week	day12	-0.0833333333333476	0.0582363534934757	48	1	0.159672223158993	0.243221485114841
Amedibacterium	week	day4	-0.0833333333333476	0.0582363534934757	48	1	0.159672223158993	0.243221485114841
Amedibacterium	week	day8	-0.0833333333333476	0.0582363534934757	48	1	0.159672223158993	0.243221485114841
Anaerobutyricum	week	day8	1.40315712323117	0.910863903343168	48	38	0.132981603993206	0.243221485114841
Anaerovibrio	week	day12	0.469870470789451	0.314671623921447	48	4	0.144882847198251	0.243221485114841
Anaerovibrio	week	day4	0.466144131276068	0.314671623921447	48	4	0.14799505273608	0.243221485114841
Atopobium	week	day12	-0.0833333333333097	0.058925565316903	48	1	0.166665132003248	0.243221485114841
Atopobium	week	day4	-0.0833333333333097	0.058925565316903	48	1	0.166665132003454	0.243221485114841
Atopobium	week	day8	-0.0833333333333097	0.058925565316903	48	1	0.166665131999248	0.243221485114841
Bacilliculturomica	week	day12	-0.0833333333333286	0.0589255653142155	48	1	0.166665131994079	0.243221485114841
Bacilliculturomica	week	day4	-0.0833333333333286	0.0589255653142155	48	1	0.16666513199499	0.243221485114841
Bacilliculturomica	week	day8	-0.0833333333333286	0.0589255653142155	48	1	0.166665131994065	0.243221485114841
Bariatricus	week	day12	0.347493750120241	0.232799422752619	48	2	0.145022169179691	0.243221485114841
Barnesiella	week	day8	-1.64116416343289	0.952283210138106	48	29	0.0941755462961123	0.243221485114841
Berryella	week	day12	-0.0833333333333808	0.058925565318066	48	1	0.166665132079507	0.243221485114841
Berryella	week	day4	-0.0833333333333808	0.058925565318066	48	1	0.166665132085308	0.243221485114841
Berryella	week	day8	-0.0833333333333808	0.058925565318066	48	1	0.166665132079649	0.243221485114841
Blautia	group	R	-1.70923198792431	1.0594250245018	48	48	0.137741816401927	0.243221485114841
Brevibacterium	week	day12	-0.0833333333333712	0.0589255653141248	48	1	0.16666513196946	0.243221485114841
Brevibacterium	week	day4	-0.0833333333333712	0.0589255653141248	48	1	0.166665131967567	0.243221485114841
Brevibacterium	week	day8	-0.0833333333333712	0.0589255653141248	48	1	0.166665131973621	0.243221485114841
Bulleidia	week	day12	-0.0833333333332907	0.0589255653137175	48	1	0.166665131911661	0.243221485114841
Bulleidia	week	day4	-0.0833333333332907	0.0589255653137175	48	1	0.166665131914718	0.243221485114841
Bulleidia	week	day8	-0.0833333333332907	0.0589255653137175	48	1	0.166665131916127	0.243221485114841
Burkholderiaceae_unclassified	week	day12	-0.0833333333333666	0.0589255653140127	48	1	0.166665131995564	0.243221485114841
Burkholderiaceae_unclassified	week	day4	-0.0833333333333666	0.0589255653140127	48	1	0.16666513199861	0.243221485114841
Burkholderiaceae_unclassified	week	day8	-0.0833333333333666	0.0589255653140127	48	1	0.16666513199577	0.243221485114841
Butyricicoccus	week	day4	-1.55631866322891	1.02875725701441	48	4	0.13984584415486	0.243221485114841
Candidatus_Cibionibacter	group	R	2.57507355558269	1.63657697288063	48	41	0.14669049917667	0.243221485114841
Cardiobacterium	group	R	-0.0624999999999859	0.0436772651201068	48	1	0.159672223159085	0.243221485114841
Cardiobacterium	week	day12	-0.0833333333332908	0.0582363534934757	48	1	0.159672223159222	0.243221485114841
Cardiobacterium	week	day4	-0.0833333333332908	0.0582363534934757	48	1	0.159672223159222	0.243221485114841
Cardiobacterium	week	day8	-0.0833333333332908	0.0582363534934757	48	1	0.159672223159222	0.243221485114841
Christensenella	group	R	3.85887764533535	2.27876021507901	48	22	0.121244622516727	0.243221485114841
Christensenella	week	day4	1.29424860788443	0.783156142740287	48	22	0.107895614608977	0.243221485114841
Christensenellaceae_unclassified	week	day12	-0.22474729385286	0.147160254953695	48	3	0.136233269722261	0.243221485114841
Cloacibacillus	week	day12	-0.658573127758468	0.449486158414964	48	2	0.152338318448912	0.243221485114841
Cloacibacillus	week	day4	-0.658573127758468	0.449486158414964	48	2	0.152338318449244	0.243221485114841
Clostridium	week	day4	1.2938568908731	0.806262806980329	48	48	0.118076003404527	0.243221485114841
Colibacter	week	day12	0.0833333333333327	0.0589255653151852	48	1	0.166665132009071	0.243221485114841
Colidextribacter	week	day8	-1.39581179189704	0.899129442472793	48	9	0.130104580405763	0.243221485114841
Companilactobacillus	week	day12	-0.083333333333338	0.0589255653165201	48	1	0.166665132037806	0.243221485114841
Companilactobacillus	week	day4	-0.083333333333338	0.0589255653165201	48	1	0.166665132039248	0.243221485114841
Companilactobacillus	week	day8	-0.083333333333338	0.0589255653165201	48	1	0.166665132036422	0.243221485114841
Coriobacteriaceae_unclassified	week	day12	0.218681790007272	0.145974623170933	48	2	0.143617761719963	0.243221485114841
Desulfovibrio	group	R	0.363666015629697	0.248262555809153	48	4	0.150237164129052	0.243221485114841
Dorea	week	day12	0.665914618364712	0.460185214900532	48	48	0.157314028416941	0.243221485114841
Drancourtella	week	day12	-0.0833333333333049	0.0589255653159058	48	1	0.166665132027471	0.243221485114841
Drancourtella	week	day4	-0.0833333333333049	0.0589255653159058	48	1	0.166665132029545	0.243221485114841
Drancourtella	week	day8	-0.0833333333333049	0.0589255653159058	48	1	0.166665132025742	0.243221485114841
Duodenibacillus	group	R	-0.950115562868217	0.637356899413284	48	3	0.16688959856298	0.243221485114841
Duodenibacillus	week	day12	-0.900223159339332	0.57525421366244	48	3	0.127143423699123	0.243221485114841
Duodenibacillus	week	day8	-0.816889826005999	0.57525421366244	48	3	0.164972169527752	0.243221485114841
Eggerthia	week	day12	-0.0833333333333428	0.0589255653185725	48	1	0.166665132059765	0.243221485114841
Eggerthia	week	day4	-0.0833333333333428	0.0589255653185725	48	1	0.166665132062871	0.243221485114841
Eggerthia	week	day8	-0.0833333333333428	0.0589255653185725	48	1	0.16666513205795	0.243221485114841
Ellagibacter	week	day12	1.19307495053356	0.714255407019329	48	22	0.104304692524178	0.243221485114841
Ellagibacter	week	day8	1.18576835917218	0.71425540701933	48	22	0.106359595643703	0.243221485114841
Enorma	week	day12	-0.0833333333333239	0.0589255653145648	48	1	0.166665132023213	0.243221485114841
Enorma	week	day4	-0.0833333333333239	0.0589255653145648	48	1	0.166665132023924	0.243221485114841
Enorma	week	day8	-0.0833333333333239	0.0589255653145648	48	1	0.166665132022903	0.243221485114841
Enterobacter	week	day12	-0.0833333333333239	0.0589255653154899	48	1	0.166665131972483	0.243221485114841
Enterobacter	week	day4	-0.0833333333333239	0.0589255653154899	48	1	0.166665131971558	0.243221485114841
Enterobacter	week	day8	-0.0833333333333239	0.0589255653154899	48	1	0.166665131971789	0.243221485114841
Faecalicoccus	week	day12	-0.0833333333333665	0.0589255653144877	48	1	0.166665131985168	0.243221485114841
Faecalicoccus	week	day4	-0.0833333333333665	0.0589255653144877	48	1	0.166665131985385	0.243221485114841
Faecalicoccus	week	day8	-0.0833333333333665	0.0589255653144877	48	1	0.166665131984878	0.243221485114841
GGB1093	week	day12	-0.0833333333333333	0.0589255653158207	48	1	0.166665131999666	0.243221485114841
GGB1093	week	day4	-0.0833333333333333	0.0589255653158207	48	1	0.166665132001303	0.243221485114841
GGB1093	week	day8	-0.0833333333333333	0.0589255653158207	48	1	0.1666651320021	0.243221485114841
GGB1215	week	day12	-0.083333333333376	0.0589255653183525	48	1	0.166665131978184	0.243221485114841
GGB1215	week	day4	-0.083333333333376	0.0589255653183525	48	1	0.166665131977497	0.243221485114841
GGB1215	week	day8	-0.083333333333376	0.0589255653183525	48	1	0.166665131977707	0.243221485114841
GGB1247	group	R	-0.0625000000000018	0.0436772651201068	48	1	0.159672223159071	0.243221485114841
GGB1247	week	day12	-0.0833333333333343	0.0582363534934757	48	1	0.159672223159058	0.243221485114841
GGB1247	week	day4	-0.0833333333333343	0.0582363534934757	48	1	0.159672223159058	0.243221485114841
GGB1247	week	day8	-0.0833333333333343	0.0582363534934757	48	1	0.159672223159058	0.243221485114841
GGB1266	group	R	-1.78973665191351	1.20059186230932	48	4	0.166889602705916	0.243221485114841
GGB1266	week	day12	-1.05742836579486	0.675971014470419	48	4	0.127284982983097	0.243221485114841
GGB12693	week	day12	-0.916726604143643	0.60255061017107	48	3	0.137682290517612	0.243221485114841
GGB12788	week	day12	-0.083333333333338	0.0589255653126232	48	1	0.166665131946813	0.243221485114841
GGB12788	week	day4	-0.083333333333338	0.0589255653126232	48	1	0.166665131944248	0.243221485114841
GGB12788	week	day8	-0.083333333333338	0.0589255653126232	48	1	0.166665131944875	0.243221485114841
GGB12794	week	day12	-0.0833333333333712	0.0589255653146199	48	1	0.166665131997747	0.243221485114841
GGB12794	week	day4	-0.0833333333333712	0.0589255653146199	48	1	0.166665131996851	0.243221485114841
GGB12794	week	day8	-0.0833333333333712	0.0589255653146199	48	1	0.166665131997747	0.243221485114841
GGB12798	week	day12	-0.776827341240647	0.488554449152137	48	2	0.121358816899475	0.243221485114841
GGB12798	week	day4	-0.776827341240647	0.488554449152137	48	2	0.121358816901501	0.243221485114841
GGB12798	week	day8	-0.776827341240647	0.488554449152137	48	2	0.121358816901539	0.243221485114841
GGB13283	group	R	-0.0625000000000099	0.0436772651201068	48	1	0.159672223159019	0.243221485114841
GGB13283	week	day12	-0.0833333333333547	0.0582363534934757	48	1	0.159672223158958	0.243221485114841
GGB13283	week	day4	-0.0833333333333547	0.0582363534934757	48	1	0.159672223158958	0.243221485114841
GGB13283	week	day8	-0.0833333333333547	0.0582363534934757	48	1	0.159672223158958	0.243221485114841
GGB1331	week	day12	-0.262178400441426	0.153027836844855	48	4	0.0960437531492491	0.243221485114841
GGB13818	week	day12	-0.0833333333333144	0.0589255653147901	48	1	0.16666513193701	0.243221485114841
GGB13818	week	day4	-0.0833333333333144	0.0589255653147901	48	1	0.166665131938814	0.243221485114841
GGB13818	week	day8	-0.0833333333333144	0.0589255653147901	48	1	0.166665131934191	0.243221485114841
GGB1425	week	day12	-0.083333333333338	0.058925565315857	48	1	0.166665132017199	0.243221485114841
GGB1425	week	day4	-0.083333333333338	0.058925565315857	48	1	0.166665132017668	0.243221485114841
GGB1425	week	day8	-0.083333333333338	0.058925565315857	48	1	0.16666513201844	0.243221485114841
GGB1455	week	day12	-0.0833333333333618	0.0589255653142555	48	1	0.166665131953627	0.243221485114841
GGB1455	week	day4	-0.0833333333333618	0.0589255653142555	48	1	0.166665131950801	0.243221485114841
GGB1455	week	day8	-0.0833333333333618	0.0589255653142555	48	1	0.166665131952292	0.243221485114841
GGB1456	week	day12	-0.489117990849157	0.287625956018664	48	2	0.0984376018268052	0.243221485114841
GGB1456	week	day4	-0.489117990849157	0.287625956018664	48	2	0.0984376018268051	0.243221485114841
GGB1456	week	day8	-0.489117990849157	0.287625956018664	48	2	0.0984376018268054	0.243221485114841
GGB1458	group	R	-0.547676219315639	0.367392386736687	48	4	0.166889608603198	0.243221485114841
GGB1458	week	day12	0.146069499978363	0.0945792233345392	48	4	0.132024806924745	0.243221485114841
GGB1497	week	day12	-0.0833333333333286	0.0589255653154033	48	1	0.166665131976878	0.243221485114841
GGB1497	week	day4	-0.0833333333333286	0.0589255653154033	48	1	0.166665131978064	0.243221485114841
GGB1497	week	day8	-0.0833333333333286	0.0589255653154033	48	1	0.166665131977833	0.243221485114841
GGB1505	week	day12	-0.0833333333333357	0.058925565315667	48	1	0.166665132013064	0.243221485114841
GGB1505	week	day4	-0.0833333333333357	0.058925565315667	48	1	0.166665132009552	0.243221485114841
GGB1505	week	day8	-0.0833333333333357	0.058925565315667	48	1	0.166665132010015	0.243221485114841
GGB1538	week	day12	-0.0833333333333523	0.0589255653147245	48	1	0.166665131927373	0.243221485114841
GGB1538	week	day4	-0.0833333333333523	0.0589255653147245	48	1	0.166665131921479	0.243221485114841
GGB1538	week	day8	-0.0833333333333523	0.0589255653147245	48	1	0.166665131927593	0.243221485114841
GGB1567	group	R	-0.0624999999999979	0.0436772651201067	48	1	0.159672223159063	0.243221485114841
GGB1567	week	day12	-0.0833333333333251	0.0582363534934756	48	1	0.159672223159115	0.243221485114841
GGB1567	week	day4	-0.0833333333333251	0.0582363534934756	48	1	0.159672223159115	0.243221485114841
GGB1567	week	day8	-0.0833333333333251	0.0582363534934756	48	1	0.159672223159115	0.243221485114841
GGB1568	week	day12	-0.0833333333333351	0.0589255653175385	48	1	0.166665132033292	0.243221485114841
GGB1568	week	day4	-0.0833333333333351	0.0589255653175385	48	1	0.166665132031442	0.243221485114841
GGB1568	week	day8	-0.0833333333333351	0.0589255653175385	48	1	0.166665132034295	0.243221485114841
GGB1582	week	day12	-0.0833333333333286	0.0589255653157032	48	1	0.166665132023328	0.243221485114841
GGB1582	week	day4	-0.0833333333333286	0.0589255653157032	48	1	0.16666513202942	0.243221485114841
GGB1582	week	day8	-0.0833333333333286	0.0589255653157032	48	1	0.166665132024036	0.243221485114841
GGB1690	week	day12	-0.0833333333333203	0.0589255653153978	48	1	0.166665131988251	0.243221485114841
GGB1690	week	day4	-0.0833333333333203	0.0589255653153978	48	1	0.166665131987073	0.243221485114841
GGB1690	week	day8	-0.0833333333333203	0.0589255653153978	48	1	0.166665131989023	0.243221485114841
GGB18703	group	R	-0.0624999999999805	0.0436772651201068	48	1	0.159672223159211	0.243221485114841
GGB18703	week	day12	-0.0833333333332671	0.0582363534934757	48	1	0.159672223159387	0.243221485114841
GGB18703	week	day4	-0.0833333333332671	0.0582363534934757	48	1	0.159672223159387	0.243221485114841
GGB18703	week	day8	-0.0833333333332671	0.0582363534934757	48	1	0.159672223159387	0.243221485114841
GGB28319	week	day12	-0.0833333333333339	0.0589255653175599	48	1	0.16666513204267	0.243221485114841
GGB28319	week	day4	-0.0833333333333339	0.0589255653175598	48	1	0.166665132039315	0.243221485114841
GGB28319	week	day8	-0.0833333333333345	0.0589255653175599	48	1	0.166665132036575	0.243221485114841
GGB2958	week	day12	-0.0833333333332954	0.0589255653130076	48	1	0.166665132025975	0.243221485114841
GGB2958	week	day4	-0.0833333333332954	0.0589255653130076	48	1	0.166665132026959	0.243221485114841
GGB2958	week	day8	-0.0833333333332955	0.0589255653130076	48	1	0.166665132025318	0.243221485114841
GGB2996	week	day12	-0.0833333333333322	0.0589255653154189	48	1	0.166665132009798	0.243221485114841
GGB2996	week	day4	-0.0833333333333322	0.0589255653154189	48	1	0.166665132011054	0.243221485114841
GGB2996	week	day8	-0.0833333333333322	0.0589255653154189	48	1	0.166665132009097	0.243221485114841
GGB3001	group	R	-0.0624999999999965	0.0436772651201067	48	1	0.159672223159071	0.243221485114841
GGB3001	week	day12	-0.0833333333333228	0.0582363534934756	48	1	0.159672223159127	0.243221485114841
GGB3001	week	day4	-0.0833333333333228	0.0582363534934756	48	1	0.159672223159127	0.243221485114841
GGB3001	week	day8	-0.0833333333333227	0.0582363534934756	48	1	0.159672223159127	0.243221485114841
GGB3003	week	day12	-0.0833333333332955	0.0589255653152677	48	1	0.166665131987719	0.243221485114841
GGB3003	week	day4	-0.0833333333332954	0.0589255653152677	48	1	0.166665131986221	0.243221485114841
GGB3003	week	day8	-0.0833333333332955	0.0589255653152677	48	1	0.166665131986284	0.243221485114841
GGB3032	week	day12	-0.0833333333333499	0.05892556531626	48	1	0.166665132012534	0.243221485114841
GGB3032	week	day4	-0.0833333333333499	0.05892556531626	48	1	0.166665132007455	0.243221485114841
GGB3032	week	day8	-0.0833333333333499	0.0589255653162601	48	1	0.166665132009566	0.243221485114841
GGB3109	group	R	-0.456040955003704	0.299798177305182	48	6	0.135539973541563	0.243221485114841
GGB3124	week	day12	-0.0833333333333333	0.0589255653179268	48	1	0.166665132019939	0.243221485114841
GGB3124	week	day4	-0.0833333333333333	0.0589255653179268	48	1	0.166665132017124	0.243221485114841
GGB3124	week	day8	-0.0833333333333333	0.0589255653179268	48	1	0.166665132020665	0.243221485114841
GGB3126	week	day12	-0.0833333333333357	0.0589255653173668	48	1	0.166665132052899	0.243221485114841
GGB3126	week	day4	-0.0833333333333357	0.0589255653173668	48	1	0.166665132047493	0.243221485114841
GGB3126	week	day8	-0.0833333333333357	0.0589255653173668	48	1	0.166665132053649	0.243221485114841
GGB3141	group	R	-0.0625000000000052	0.0436772651201068	48	1	0.159672223158959	0.243221485114841
GGB3141	week	day12	-0.0833333333333381	0.0582363534934757	48	1	0.15967222315899	0.243221485114841
GGB3141	week	day4	-0.0833333333333382	0.0582363534934757	48	1	0.15967222315899	0.243221485114841
GGB3141	week	day8	-0.0833333333333381	0.0582363534934757	48	1	0.15967222315899	0.243221485114841
GGB3160	week	day12	-0.083333333333331	0.058925565315524	48	1	0.166665132034677	0.243221485114841
GGB3160	week	day4	-0.083333333333331	0.058925565315524	48	1	0.166665132035841	0.243221485114841
GGB3160	week	day8	-0.083333333333331	0.058925565315524	48	1	0.166665132036296	0.243221485114841
GGB3213	week	day12	-0.0833333333333358	0.058925565314646	48	1	0.166665131975116	0.243221485114841
GGB3213	week	day4	-0.0833333333333358	0.058925565314646	48	1	0.16666513197645	0.243221485114841
GGB3213	week	day8	-0.0833333333333358	0.058925565314646	48	1	0.166665131973632	0.243221485114841
GGB32387	week	day12	-0.0833333333333286	0.0589255653170829	48	1	0.166665131992802	0.243221485114841
GGB32387	week	day4	-0.0833333333333286	0.0589255653170829	48	1	0.166665131993994	0.243221485114841
GGB32387	week	day8	-0.0833333333333286	0.0589255653170829	48	1	0.166665131990413	0.243221485114841
GGB3260	group	R	-0.987137297954952	0.662191846669127	48	4	0.16688960730062	0.243221485114841
GGB3260	week	day12	-0.648014082536742	0.395444485696461	48	4	0.110777069061421	0.243221485114841
GGB3278	week	day12	-0.664225906274244	0.409620665698569	48	2	0.114413586613446	0.243221485114841
GGB3278	week	day4	-0.664225906274244	0.409620665698569	48	2	0.11441358661025	0.243221485114841
GGB3278	week	day8	-0.664225906274244	0.409620665698569	48	2	0.114413586613432	0.243221485114841
GGB3286	week	day12	-0.0833333333332955	0.0589255653159059	48	1	0.166665131937769	0.243221485114841
GGB3286	week	day4	-0.0833333333332955	0.0589255653159059	48	1	0.166665131938448	0.243221485114841
GGB3286	week	day8	-0.0833333333332955	0.0589255653159059	48	1	0.166665131941744	0.243221485114841
GGB3287	week	day12	-0.0833333333333428	0.0589255653169148	48	1	0.166665132039606	0.243221485114841
GGB3287	week	day4	-0.0833333333333428	0.0589255653169148	48	1	0.166665132045929	0.243221485114841
GGB3287	week	day8	-0.0833333333333428	0.0589255653169148	48	1	0.166665132039624	0.243221485114841
GGB3289	week	day12	-0.0833333333333357	0.058925565314429	48	1	0.166665132005521	0.243221485114841
GGB3289	week	day4	-0.0833333333333357	0.058925565314429	48	1	0.166665132003913	0.243221485114841
GGB3289	week	day8	-0.0833333333333357	0.058925565314429	48	1	0.166665132000835	0.243221485114841
GGB32900	week	day12	-0.0833333333333333	0.0589255653113505	48	1	0.166665131941204	0.243221485114841
GGB32900	week	day4	-0.0833333333333333	0.0589255653113505	48	1	0.166665131939563	0.243221485114841
GGB32900	week	day8	-0.0833333333333333	0.0589255653113505	48	1	0.166665131944485	0.243221485114841
GGB3303	week	day12	-0.739362681408636	0.506224216526535	48	2	0.153596895349816	0.243221485114841
