,179BR2A00001,179BR2A00003,179BR2A00007,179BR2A00011,179BR2B00001,179BR2B00003,179BR2B00007,179BR2B00011,179BR2C00001,179BR2C00003,179BR2C00007,179BR2C00011,179BR2D00001,179BR2D00003,179BR2D00007,179BR2D00011,179BR2E00001,179BR2E00003,179BR2E00007,179BR2E00011,179BR2F00001,179BR2F00003,179BR2F00007,179BR2F00011,179BR3A00001,179BR3A00003,179BR3A00007,179BR3A00011,179BR3B00001,179BR3B00003,179BR3B00007,179BR3B00011,179BR3C00001,179BR3C00003,179BR3C00007,179BR3C00011,179BR3D00001,179BR3D00003,179BR3D00007,179BR3D00011,179BR3E00001,179BR3E00003,179BR3E00007,179BR3E00011,179BR3F00001,179BR3F00003,179BR3F00007,179BR3F00011
179BR3C00001,0.7302212034840951,0.9035343233841091,0.9213923340114099,0.9382326557591486,0.6332096976871119,0.8901521450760729,0.9113084630451931,0.9168530347936629,0.750069334925657,0.9042771349592539,0.9234835352550941,0.9300419477118154,0.7339540400205437,0.8765646026188846,0.8777758645951611,0.872674170131797,0.7717792382769865,0.8761815236452728,0.8801924341058386,0.9030584848625756,0.724002656975215,0.9193310179397554,0.9186827072578877,0.9265200245333535,0.5265716251514423,0.8257376316802849,0.8237146902763658,0.8365119406900999,0.5518988222804423,0.8509821598705476,0.8866097967427076,0.9317897920005036,0.0,0.8360014163346314,0.8318269461426443,0.9001225867238738,0.7082297402328875,0.856418485134788,0.8538764228295936,0.8553515754739632,0.7728036797428391,0.8239667348895344,0.8601502037342584,0.8944954840978926,0.8210848601486659,0.8742660723662213,0.8573181976628831,0.8966404575363354
179BR3C00003,0.9107350237981607,0.6356074076915139,0.6786973409062872,0.7715111783019918,0.7429355329080964,0.6513527880636619,0.7412486804162268,0.8249672141568313,0.6664492002625206,0.7327753122403204,0.7780612099202927,0.7949776766291485,0.8750219249047205,0.6375069927567003,0.6818748616225188,0.6613574818604404,0.7825591810993945,0.6529449482373056,0.6859656534506383,0.7357941899142453,0.9165703183985596,0.5836890804916502,0.5685945296502547,0.6356739715535271,0.8656016971528684,0.4248485790909562,0.5374913714553133,0.6166676480560304,0.8454852723482915,0.6026331150009726,0.6909150351546856,0.7398891098336648,0.8360014163346314,0.0,0.46681756231778965,0.7218970933938859,0.8395172438310349,0.5432540726654186,0.6141776164051503,0.6892221349203431,0.9643083107707774,0.6936886888827164,0.7806679862449288,0.8324932691224197,0.9381575465955102,0.4066736377824251,0.556023526003921,0.751822105351035
179BR3C00007,0.9166096646551448,0.6109369718409107,0.6510849974974325,0.6885829291997005,0.7443108516065501,0.47629465319717473,0.5716726762230236,0.67937383460405,0.7437447553938528,0.6877459530898421,0.7063042482605002,0.7093180035829693,0.8551114110461038,0.5347492417324068,0.6116310129232958,0.6326455552638106,0.792910822432236,0.5374757124919042,0.6284293675811646,0.6432295226997298,0.9142488749201844,0.5294877945773176,0.5532845295930086,0.6256468089443589,0.8582666501107941,0.442914566207703,0.47070748727278916,0.5244151985843065,0.8483083319781639,0.6244994706164371,0.6403101134367046,0.6029074504463526,0.8318269461426443,0.46681756231778965,0.0,0.38515952061257874,0.8445001433416882,0.6322704100063782,0.568382859473048,0.6173781886941221,0.9542833615183983,0.6624824845652343,0.6449110408185069,0.6116369954667822,0.9448657943745046,0.5119490389095513,0.43721951875934945,0.4862438688097408
179BR3C00011,0.9609984152847441,0.7574476793897117,0.7627566826202805,0.7417705853412563,0.8164344299535529,0.657735144742162,0.6877902364244723,0.7454283048524207,0.8040505444462017,0.785009843581823,0.7749414685298257,0.7634925513390896,0.9135202853208615,0.7252615566914,0.7214621968974093,0.7327604053856046,0.8310315838797023,0.7111360425946698,0.7697334628288912,0.7444769751841007,0.9396422174231764,0.6890470080551387,0.7469412035696912,0.7594494094287716,0.9149769583141286,0.6922772179471938,0.6757908657542463,0.6707435556914517,0.8832571961230617,0.7655981903596676,0.7698090808174232,0.676667593834307,0.9001225867238738,0.7218970933938859,0.38515952061257874,0.0,0.9318851068114894,0.7883029102141093,0.7849114835206541,0.7712196305040495,0.9675865668857958,0.8214228267812146,0.7660317861640179,0.5552252963183135,0.9540275119450958,0.7484469121634976,0.6215297405665737,0.5076244015248799
179BR3D00001,0.7746360887599204,0.9314002093504428,0.950300529030035,0.9706033450554894,0.7757642626273773,0.9130427724638152,0.9577498396708568,0.965214139710741,0.7749145789365737,0.8835548128053801,0.8975066435360235,0.9219243167436251,0.7087644888347513,0.9004391928254741,0.8926667270343872,0.8336758204278056,0.7546292137364217,0.8887059611019649,0.9126461681225643,0.909445439370304,0.8723781076635821,0.9275105730481616,0.9080458397793778,0.9153891162174206,0.6687140775508319,0.8800754646679249,0.8540655861245884,0.8612302333333336,0.6999923565008023,0.8836664492166345,0.9208067627070051,0.9563645889706659,0.7082297402328875,0.8395172438310349,0.8445001433416882,0.9318851068114894,0.0,0.8133526897822946,0.7805346585240918,0.8034097994317004,0.7700098695199042,0.8295572055012376,0.8297106865337535,0.8578975142102488,0.8639370014592216,0.8962250809745982,0.8894206683501217,0.9149476191579374
179BR3D00003,0.9239689479186125,0.6656810432601956,0.706690043981579,0.7770257038761869,0.6975634387005006,0.5464515306021258,0.5849720100772688,0.6745770070057843,0.6450375582095277,0.569810086636754,0.6271166152145315,0.692431124478305,0.8156686940325502,0.5667014869034442,0.5851563088682362,0.6619701413710071,0.7281976909459862,0.5343222726342799,0.5707450164274225,0.6680619004185699,0.8643484893195136,0.6011224084358053,0.6109778274284015,0.684918323900759,0.8609002556632545,0.5428778914365249,0.5699345663180652,0.6418369353402097,0.7805171900793273,0.6917257740583168,0.7548291978454988,0.8013996252694817,0.856418485134788,0.5432540726654186,0.6322704100063782,0.7883029102141093,0.8133526897822946,0.0,0.31309119797578655,0.5687291470791624,0.904259838485948,0.687694384592063,0.7642313077244928,0.8184754515934537,0.9119803532994054,0.5175888013405072,0.5626581447995743,0.7523200012373337
179BR3D00007,0.8912448580692586,0.6037499853733408,0.5760491102169917,0.6465829998879056,0.7451459248381982,0.5021991662268339,0.49003374449043935,0.5339261809233761,0.7266696035948751,0.46992417428625965,0.5024321122481438,0.5575320858032644,0.8067997703501716,0.49323134069078023,0.47518477861641656,0.576192883716605,0.775119555479764,0.4571039119080074,0.44064485056993935,0.5396648587336946,0.8549796336774257,0.5901727550987749,0.5542557268775508,0.626787170649023,0.8491888722913556,0.5300774881576268,0.46410000957333064,0.5377592949654273,0.7826320787651654,0.6180099269668324,0.6678531943455671,0.7363786004677637,0.8538764228295936,0.6141776164051503,0.568382859473048,0.7849114835206541,0.7805346585240918,0.31309119797578655,0.0,0.3071900411763209,0.9278811975095888,0.7225857955945739,0.6414204229782277,0.6779715418066401,0.9202502197032517,0.6249353479134341,0.5201644159260133,0.6276385542546182
179BR3D00011,0.8853507229933647,0.5473852464716495,0.45542347879038786,0.5756415269649087,0.7725204030027203,0.6068509393149061,0.5127975559871149,0.4969362089971549,0.7488213319762578,0.47891700198358944,0.499546181681331,0.5017297937186381,0.8155220315651694,0.5608528894584927,0.4913565411264246,0.48054835619623837,0.7869400993424146,0.5530549925509166,0.5086605245669739,0.4971900836143247,0.858164553354616,0.6205702213238804,0.5104662840362455,0.5713068595485951,0.8588144053182067,0.5929951734500805,0.4703642216059629,0.49986271667124293,0.7924248358714441,0.6166419886082318,0.6051435600857261,0.7237016949733335,0.8553515754739632,0.6892221349203431,0.6173781886941221,0.7712196305040495,0.8034097994317004,0.5687291470791624,0.3071900411763209,0.0,0.9258232195493861,0.7322871414724511,0.5383670359116111,0.6056455192472643,0.9198004383598655,0.6780889517133428,0.4698812188749072,0.488379465117262
179BR3E00001,0.6589485118309059,0.9536788065325627,0.9558465452826809,0.9571841367158015,0.7315958448637072,0.9025434969656188,0.9049401432136197,0.923536482955083,0.6934583767241662,0.9279272741909375,0.92887179906296,0.9284740346357911,0.7601417846537483,0.9281279497649022,0.9308895787690773,0.9368472016183684,0.7775197270660205,0.8982382094573941,0.9179071915353417,0.9383799716249407,0.7452831613554035,0.8538011085340002,0.88916112365953,0.913483203678903,0.4156881433072811,0.9187213905630125,0.9237854463006496,0.9149116503933807,0.5624185636827437,0.9103809938762853,0.9284329092190675,0.8606521920652747,0.7728036797428391,0.9643083107707774,0.9542833615183983,0.9675865668857958,0.7700098695199042,0.904259838485948,0.9278811975095888,0.9258232195493861,0.0,0.6773579310046665,0.7948390495060671,0.8824154922850923,0.7228594655158691,0.8981974957941569,0.8957773422584605,0.9314963746332681
179BR3E00003,0.8743932230511613,0.7002048884494829,0.8370553294614568,0.818820566368422,0.8232284477232034,0.6741724005741271,0.7016298811952462,0.7326310795084229,0.7699424346149403,0.7299044971998142,0.7640170630701084,0.7931614222500432,0.858048022884877,0.7266333665341318,0.7480858149066073,0.787033353938551,0.85414733490979,0.6596101823028366,0.6951260357758975,0.7004535887037637,0.890684856666828,0.5887655492222517,0.6098381200211942,0.7032485778755739,0.8374527203154383,0.6029658760026216,0.6460820345615264,0.6656900380262007,0.809708169242822,0.7414393328206439,0.8120276245591164,0.7545075002309171,0.8239667348895344,0.6936886888827164,0.6624824845652343,0.8214228267812146,0.8295572055012376,0.687694384592063,0.7225857955945739,0.7322871414724511,0.6773579310046665,0.0,0.41688398627772294,0.584291541028374,0.8427519795271428,0.6047274450426081,0.6242813537594342,0.6921696101114242
179BR3E00007,0.923402519018441,0.6641848903337935,0.6721300374084056,0.7050444468136962,0.8429788378794538,0.6782731494196755,0.6350706153239177,0.6533102577816239,0.8145677128753994,0.6330059114679583,0.6965088109276446,0.7003789368626019,0.8689776152315447,0.6601014076540795,0.6507810669759702,0.7069796531462873,0.8834179590807644,0.6252845750189717,0.6370655000000004,0.6029695865181874,0.9141505740933754,0.6604287203378824,0.6082775208225851,0.6654637792400071,0.8727482282748478,0.6869945895664862,0.6117527119621835,0.6064729601078827,0.8416065935565233,0.7102969850494977,0.749421116628074,0.7097767334359576,0.8601502037342584,0.7806679862449288,0.6449110408185069,0.7660317861640179,0.8297106865337535,0.7642313077244928,0.6414204229782277,0.5383670359116111,0.7948390495060671,0.41688398627772294,0.0,0.31190462400794794,0.8915118114349144,0.7244465115559692,0.5063916814158287,0.5239633460599468
179BR3E00011,0.9505918828466888,0.6888219501735396,0.696119748531047,0.7148870191046782,0.8779789755957949,0.7456685418110482,0.7037266678985553,0.6969511787906564,0.8794557970143182,0.6757347804645818,0.7300150634860568,0.7354279196964839,0.89993550612832,0.7031117467892958,0.6726502101678407,0.7227468784914579,0.9186708486888239,0.7165577430464777,0.6829238947153979,0.6581511113949633,0.936303779359348,0.7487560307551268,0.6970357737618806,0.6888031229155669,0.9038403476465762,0.777234655528399,0.6815773318422668,0.6983494566116486,0.882047669836024,0.7531866880842255,0.7640552470046038,0.6995902179030621,0.8944954840978926,0.8324932691224197,0.6116369954667822,0.5552252963183135,0.8578975142102488,0.8184754515934537,0.6779715418066401,0.6056455192472643,0.8824154922850923,0.584291541028374,0.31190462400794794,0.0,0.9286231650600371,0.7979438562211689,0.5846107510269546,0.42419061817145687
179BR3F00001,0.6881371241049673,0.9616363984953931,0.9627816120339988,0.9619852080168184,0.8409813776163192,0.9664042293967743,0.9546761905865095,0.9548907619575073,0.8216539318103191,0.9368007731186343,0.9493160324828985,0.9455252446820557,0.8339196865090553,0.9408099940815394,0.9470039434115604,0.9354669113224957,0.8190199592844606,0.9453934078636824,0.9523567496357491,0.9452726124225195,0.8329271487606781,0.9241010023671807,0.9248481210516817,0.9278512170865687,0.714904487674023,0.9296759726125868,0.9263889674085799,0.900896406839197,0.7450619934459587,0.9138361888740077,0.9281812143393567,0.9507860751427087,0.8210848601486659,0.9381575465955102,0.9448657943745046,0.9540275119450958,0.8639370014592216,0.9119803532994054,0.9202502197032517,0.9198004383598655,0.7228594655158691,0.8427519795271428,0.8915118114349144,0.9286231650600371,0.0,0.8800997715215154,0.8878656126844541,0.9142980944743058
179BR3F00003,0.9133584842858047,0.6243229833157501,0.6706301663620406,0.7512166143273696,0.7449454433902979,0.6187966046991513,0.7100381516730259,0.7844159045887873,0.7010759517515391,0.7004247517765465,0.7418891313217469,0.7577494492222416,0.8460318136804003,0.6096680652594407,0.6723419452752284,0.6803419866082059,0.7962924896526608,0.6365667000744565,0.6595101978530593,0.7183003962417659,0.8900643021849269,0.5151137492307929,0.5254517216584162,0.5825885334828744,0.9011332684254207,0.3865170621723541,0.5393603488827304,0.6056368417850001,0.8247473415206357,0.5848324395884711,0.6223431948591712,0.6761992015989355,0.8742660723662213,0.4066736377824251,0.5119490389095513,0.7484469121634976,0.8962250809745982,0.5175888013405072,0.6249353479134341,0.6780889517133428,0.8981974957941569,0.6047274450426081,0.7244465115559692,0.7979438562211689,0.8800997715215154,0.0,0.4114192,0.6704462073823333
179BR3F00007,0.8952286875739078,0.5748544622484443,0.5077780712598284,0.5926804988651493,0.7382402710293288,0.5521662119584471,0.5552229815923394,0.609578176488002,0.6894306763786344,0.5618266793323528,0.6048227058652876,0.5941959761421249,0.8148701094140283,0.5432782121554925,0.5069866206356497,0.5339537992940118,0.7902588806915324,0.5479091936121073,0.5339885265356284,0.5449141137714715,0.8719195539592455,0.4529525607357135,0.418186190891772,0.4846620545153477,0.8870542879151848,0.49261561789739755,0.4206623834569119,0.5355517518155125,0.8076351609498803,0.5811385472953816,0.569006490799135,0.6086121738434783,0.8573181976628831,0.556023526003921,0.43721951875934945,0.6215297405665737,0.8894206683501217,0.5626581447995743,0.5201644159260133,0.4698812188749072,0.8957773422584605,0.6242813537594342,0.5063916814158287,0.5846107510269546,0.8878656126844541,0.4114192,0.0,0.33663781105603663
179BR3F00011,0.9377135793937756,0.660551948181833,0.5879890296000347,0.6151591310337695,0.8377648576236006,0.6958406956961627,0.5939611724275095,0.5250604779237221,0.801457132440266,0.6026806109998706,0.5426142732709783,0.5504213683256075,0.8585063773561914,0.6485650670047847,0.530084292329522,0.5528064865209182,0.8562493245438408,0.6511254112272274,0.509838527787583,0.49180204808714456,0.8894374194065935,0.625672378517464,0.49493372753089226,0.5272282646596121,0.9055269543587412,0.669974028825109,0.5718052619675439,0.640401492120448,0.841517713389695,0.7019408658733892,0.6779876206290003,0.6168228954834793,0.8966404575363354,0.751822105351035,0.4862438688097408,0.5076244015248799,0.9149476191579374,0.7523200012373337,0.6276385542546182,0.488379465117262,0.9314963746332681,0.6921696101114242,0.5239633460599468,0.42419061817145687,0.9142980944743058,0.6704462073823333,0.33663781105603663,0.0
